name,lon,lat
,146.57468246784066,-37.0487833456086
,143.23867710200113,-37.49702590397465
,146.01601646487217,-36.70859179024912
,146.8584360492441,-37.531037854824746
,145.2718151509917,-37.86399784471533
,145.73984194713717,-37.82806837784606
,145.43099507418927,-36.279216293994466
,144.61664552005706,-36.644357505541315
,144.60334214971488,-36.53508366301976
,144.62186131644552,-37.53080845496712
,143.6997748031873,-37.89942415630785
,143.2265559476637,-37.54707496898091
,145.19913792390227,-37.5564531813091
,143.4708606940952,-36.10276037807729
,146.89624428713051,-36.27691281474242
,145.06906984426638,-36.60319854821415
,146.12330435016528,-37.62142578187512
,146.8786043282667,-36.69121868996696
,145.12872837204281,-36.099905613558555
,144.15919114884412,-36.86022447028086
,142.39333464633387,-36.911658481942
,144.93936083615867,-37.838243157294
,146.07664216436075,-36.494959873934874
,143.47733903975998,-36.813053402595706
,144.6574554251841,-36.23521080694704
,142.69507357891757,-36.66349619801655
,144.71977246638446,-36.1249454800689
,145.4613815481037,-36.31841565213219
,145.3390970130811,-37.070211512574865
,142.94404837063658,-36.01260011991076
,144.95489562945932,-37.35740391158984
,144.42888334777828,-36.5855869062465
,146.54280780267143,-36.714049773922895
,146.24108214617848,-37.11187374326249
,144.53191110957712,-37.89000031392306
,146.13324515734678,-37.60820751331143
,142.8286521164936,-37.46165905078359
,142.1445448220717,-36.437058022263976
,145.28032562960982,-37.167103319665884
,146.94543119252222,-37.854472252100386
,144.8440842271866,-36.488178813072054
,145.50356785273544,-36.55117121778578
,146.6578967929796,-36.05508212998143
,143.9944313872639,-36.3206615922083
,144.65664712133142,-36.17066964674579
,142.67523077119517,-36.85295041994168
,146.8921052012535,-37.12039802556114
,142.14814234989814,-37.85406794452097
,145.54687419360076,-37.00768661150978
,143.9194511377865,-36.244933917285096
,143.56520525264347,-37.689209808128645
,142.91741942682538,-36.93597442687686
,143.76924703075312,-36.12239294069507
,145.93923090941445,-36.216058806102396
,145.0451640669408,-36.45743823457562
,143.6374387322648,-37.65388616361997
,144.59796397718108,-36.00309477777392
,144.881510793555,-36.12368913134603
,143.56778814538742,-36.402358022368425
,146.3267538874162,-36.39091295290597
,142.58225730937858,-37.30170034346987
,144.36163512862672,-37.82094034157421
,144.96647491524965,-37.11578204275878
,145.8143897371492,-37.79691643795865
,144.43423680783667,-37.66985974410593
,146.86211446189512,-37.68074217436235
,143.29208185523683,-36.769059502988455
,144.90878436301665,-37.89998593419284
,143.36105963625283,-37.02714029913016
,144.2031925058463,-37.083506199014934
,144.98638737226426,-37.263858038662526
,146.09616593695387,-36.79331276405932
,146.8520749233115,-37.57881970351008
,142.55135001382652,-37.00741614541445
,142.2140172932105,-37.731564220180495
,143.2687621876975,-37.1742473204706
,143.70797412243107,-36.195920486324766
,146.51967975659167,-36.59783592701051
,145.78731431731717,-37.045236462499815
,142.60172954639356,-37.577886027435646
,144.65165716966624,-36.575017579864166
,146.0091792519928,-36.31660816620238
,144.50842362925698,-36.63354994681359
,144.89926979870611,-36.20022369945263
,142.11010428241067,-37.59983941872894
,142.6266415246707,-36.560448893623004
,145.2427173524181,-37.312775088890945
,145.08859945446326,-37.1852977802899
,143.4175495335168,-37.410042527746796
,144.97943673979333,-37.776780897866296
,144.60918215912577,-37.70831309429068
,142.71863132839422,-36.890209720595195
,144.9362882314629,-36.28634627264325
,142.23990687371847,-37.6279237916134
,146.14479299793624,-36.58715438616477
,146.88111294256692,-37.23070580350574
,142.27524803624152,-37.50220594924129
,144.6610843113281,-37.09832785158116
,143.71231239308344,-36.78267536293846
,142.27869667314437,-37.68007220175226
,144.82424718207847,-37.842943592731665
,144.71075000621403,-36.60985362836449
,144.20270218939922,-37.36957368574913
,144.22788248994232,-36.572642379257154
,146.93544742275537,-37.88467759900639
,142.42353924874897,-36.94849278491152
,145.85188556480125,-37.68477409749702
,142.7696361590907,-37.432060216984965
,142.26790263537063,-36.50825915870954
,145.78927492796373,-36.93570539669424
,144.38686039105573,-37.51401975283682
,146.74598362280213,-36.822899917322275
,142.74307890462785,-36.20548332736954
,146.67000174663264,-36.10981984239582
,143.6533407957882,-37.0497520512993
,146.96426946103128,-36.700672754413965
,142.18360517630856,-36.045149945234584
,142.7417876723425,-36.88178984748742
,145.0707549038999,-37.058639005797474
,145.4892862212574,-36.84159906577028
,145.55436380005997,-37.89354591848434
,144.21396546983084,-36.61604803067295
,142.7867258406386,-36.89848519899515
,146.04796327690036,-36.37581382840463
,143.8289884203183,-37.61740122045257
,144.74674857357974,-37.361782157391154
,143.58806299092853,-36.01166938436736
,142.47522400829862,-37.8920245846333
,145.44909025649144,-36.21898751411439
,144.5855101130431,-37.00429643422096
,146.57196955012407,-37.19494901883031
,145.28456504265077,-37.66025091909258
,143.70843895267822,-36.53133911728175
,143.0267294577527,-37.54874929777997
,144.90983042410303,-37.402430447186276
,145.89477071499851,-36.26582642923284
,146.89759319313757,-37.55183283681727
,143.86501911015188,-36.0004337579334
,142.64817637415845,-37.12612407051248
,146.49237533854512,-36.26540668869456
,143.8839404425431,-36.18493292399062
,144.4908184959707,-36.7952194343023
,145.86735391115153,-36.830638422923826
,144.51090596906212,-36.8960300442274
,144.23440857062252,-36.01712457824522
,143.65525866406708,-36.31163007647546
,143.5446691559676,-37.02191119425931
,143.18431626048192,-36.02276838463047
,143.34525266873308,-37.84184021877786
,145.3702009531001,-37.71709782005628
,142.83001895488755,-37.11370202019285
,142.84438671522267,-36.20394184395228
,142.6299364262413,-36.35748066124195
,146.25203746836291,-36.20004389516979
,142.87791270340998,-36.486631911915254
,144.0585278567796,-37.30933798395304
,143.7805674075425,-37.28847734526632
,142.96554109621133,-37.64671668285161
,143.31825353611765,-36.19534499903375
,142.6347134642029,-36.17380765842034
,144.76286856488676,-36.42842729773097
,144.63287286627803,-36.16922955230769
,146.88393334482,-36.82299246840043
,146.10700313801632,-36.44626413355824
,142.3907119413768,-36.31865082593736
,146.75712787051378,-37.21305988932361
,145.33647651999638,-37.619557415243925
,143.70450625832666,-36.32561684418429
,146.41111942684662,-36.03916913109119
,145.77596516853757,-37.473585227403035
,145.05334946081874,-36.928849851372576
,143.36779463312686,-37.65958347774851
,142.86129379375166,-36.9870451653053
,145.00810258798285,-37.21242544407413
,144.31489647305796,-37.76713217936216
,142.22672381431445,-37.70235404956067
,144.04912861097162,-37.875317380371506
,143.88928617042328,-36.510386548110375
,145.04072214953518,-37.40521286219254
,143.3262873208035,-37.69548499636425
,144.3167887933667,-36.775504680670736
,146.37276318752643,-36.430680180565055
,146.83792537951928,-36.577321782968255
,145.08645089192947,-37.8383395534307
,142.18672801271907,-36.77459986374367
,143.65209218312341,-36.06082497903167
,146.76526339075937,-36.0837975738241
,143.9585683359236,-37.52125724203209
,144.57565407774848,-37.308929691811834
,142.62470766264238,-37.11956579004977
,143.9931105391704,-36.2839877698719
,142.66188994689043,-36.74839096186205
,142.52907325054005,-36.954087599284925
,146.74676278675355,-36.52058313480901
,143.75699379297714,-37.39405212956856
,143.60193984810283,-36.07641578771695
,144.06870809163033,-37.192334097060304
,146.96763898084245,-37.76751776986432
,143.90251250268705,-37.63879249985394
,144.32411253212337,-37.81127787655895
,146.5039989422368,-37.14540511639274
,146.35480513051635,-37.742208003373605
,144.1381650564387,-36.3945199645796
,142.25337930564027,-37.35654946266688
,143.08827529464085,-36.045909959150435
,142.70135750450538,-37.542074205985344
,142.31649708318633,-36.81948352290811
,145.69447840922604,-37.24217079218744
,146.2300637060044,-37.02100707783197
,144.7824187021748,-37.021798251462904
,142.06924621987778,-36.42672345060623
,143.24946385197387,-37.25463149386983
,146.74302209712687,-36.29795533697509
,145.23667509651398,-36.47399170786985
,143.65893427569168,-37.16287052008195
,144.06871053993416,-37.45844946751544
,142.52515041669503,-36.71267548235815
,144.49436199353508,-37.286887956872995
,143.41196782505028,-36.445432047367355
,144.74493837832608,-36.61577262435721
,142.3702246824749,-37.37422741207435
,144.07256211338157,-36.16166921480512
,142.54128416428676,-37.23313336359184
,145.70072634158382,-36.361045956144785
,142.10267611529852,-36.854185696777584
,144.20726070030508,-36.27546777543832
,146.107583653379,-37.25903688157277
,143.62279414818323,-36.662820813234056
,145.66921210690347,-37.64714460258539
,146.36097591740705,-36.73723900427084
,146.27152819965391,-37.85091231569366
,145.32123428850664,-36.60602972072538
,144.52383977550087,-36.16051165501838
,144.66241141351935,-37.722269425210925
,145.2935075896545,-36.02783400153547
,146.79804478425478,-37.66760052365482
,145.49120943384327,-36.36835861034647
,142.05365469732251,-36.80617838000403
,142.93841916861274,-36.28932940159941
,143.5747324388021,-37.19372820825276
,142.7110347420871,-36.48715028825213
,146.4749523625207,-36.868918964442
,142.62806099862178,-36.854722394183
,146.34347775125153,-37.62267063600246
,145.4520366275046,-36.03379606891397
,146.24121318339047,-36.837772855329064
,146.63331098222676,-37.14448560693573
,145.480046521321,-36.813562522867414
,143.7691394083823,-36.839976451276215
,146.46596760043911,-37.20289708547078
,144.0861928548145,-37.14459332558394
,143.07475951499362,-37.33255306128249
,143.42488431341317,-36.710959861875644
,146.0896996966508,-37.52586461011328
,145.69403905872264,-36.71297634627992
,143.6590443504484,-36.806484772494194
,142.48226020272378,-36.68983367212249
,144.0134069659406,-36.898024740311186
,143.62472355742165,-36.57258824656863
,144.92350658128615,-36.93887463921411
,145.77052616840052,-37.481460859511486
,144.76540524247795,-37.3986019107841
,146.90721896361342,-37.09361687855975
,144.4380105928321,-37.76121990871477
,146.4110830721514,-36.49436553352202
,143.77749901225005,-37.832625477488385
,145.74500206908445,-36.69943458091658
,146.13648235693148,-36.15775296319759
,145.44885446677915,-36.982460985027394
,142.65268139695075,-37.08658442833912
,143.92855483555098,-37.43206503473574
,144.56661882005278,-36.1860033531522
,142.33241760642147,-37.315470100096924
,143.42520672143777,-36.20441596228423
,142.1954034465806,-37.642219168619675
,145.36747494234382,-37.63068917194601
,144.4997382365143,-37.45846436407094
,142.9068441871119,-36.87144086804636
,143.32062257290542,-37.76314781832253
,145.69868037960626,-36.55720528995544
,143.0564328627604,-36.89922559249458
,142.86176922147482,-37.23417919102523
,146.84316969587485,-37.20522088919083
,142.1767358907294,-36.85095413161942
,146.61652909587562,-36.721208331525496
,144.17454924119377,-36.55915585706088
,146.47872362496702,-37.147273968705676
,142.81949630037596,-37.78055559996929
,144.02751249289273,-37.774718893302285
,142.3747411537178,-37.87745238792761
,144.46537174385338,-37.33685613009761
,144.86790214071033,-37.37243374327795
,142.366058729389,-36.987075977535035
,144.76304431839336,-36.53850554819336
,146.9295627114877,-37.119466697286214
,145.16785228507462,-37.29008233413329
,146.34319924217414,-37.86041420885124
,144.89275917936095,-37.005969857476735
,145.68617599397137,-37.17542827191589
,145.8190365596499,-37.1805988471704
,146.78150808218476,-36.92748521406672
,144.8597295471629,-37.275132754319664
,144.49874427993598,-36.116927777651874
,144.126868379934,-37.751148335461686
,145.0504327984165,-37.089113757816335
,142.042632187254,-37.37754867056224
,145.4723577335146,-36.9539106939273
,142.9512001563038,-36.76189213724034
,142.81833198887,-36.149650201323475
,142.0600124874066,-36.31807715770369
,144.37690551114335,-36.10161346537618
,145.72362388956455,-36.24120481048159
,144.10646289070786,-36.48790310324437
,145.3486075136928,-37.244788423128774
,146.78156881122717,-36.5161783787538
,144.25636060074626,-36.67756427544578
,146.40431941310388,-36.964707452526575
,145.1579732944723,-37.753886121411384
,145.523346040106,-36.85367245238777
,142.16907143818582,-36.904043166638054
,146.64405153925802,-36.27703234859836
,144.0400068187913,-36.81858899877095
,143.35963147209762,-36.16001351844561
,145.3751076755142,-36.103934514914876
,146.72316904034986,-36.004199949700215
,144.70353465260425,-36.316698227631264
,142.5835312289779,-37.54431532156472
,143.07933608279498,-36.35449537266415
,146.65753027244995,-37.7585084955512
,144.39808541509163,-36.59657880899309
,145.4756395172825,-36.861247212039885
,146.87346227141745,-37.01782086333645
,144.79547030589865,-37.483972373774435
,146.05132703384385,-36.73090296565753
,146.5830587244192,-36.00661884752364
,146.45250640823414,-36.33209899757331
,146.2172824606498,-36.34295463516314
,144.6264563507889,-37.238319588578975
,146.27548351633976,-36.58604913862695
,146.98694835031964,-36.123383156798646
,144.27656632926806,-37.051736862926425
,146.51276830294847,-37.55305232254641
,144.7960128838981,-36.34795193854448
,143.58902498490346,-37.771178993519655
,145.79464686571876,-37.06573220299672
,145.56104378386712,-37.86990223468382
,142.98482079109462,-36.80390732276007
,145.89417163641969,-36.63034263064667
,146.32769596734036,-36.528983787270896
,145.86891061418436,-36.3894550678766
,142.3649979989346,-36.79884909365334
,144.27855559565242,-36.77136964413965
,145.45110209845254,-37.2163666208381
,143.76657903064773,-36.44724027858183
,143.13799375135494,-36.72639853870227
,145.38000191531253,-36.34603025362881
,146.0705619407656,-37.43028051078431
,144.87428847346783,-37.04859309539508
,145.73493904074158,-37.06914413182456
,142.74098151658515,-37.47793442995496
,143.4425997186941,-37.814322814565536
,146.67230734442984,-37.309069336993005
,143.16146194790187,-36.744165349929894
,145.97436956192453,-37.637249119851134
,146.38570646534146,-36.88018363797031
,146.40560442296345,-37.87069061920727
,142.02681857766459,-36.871861609247944
,145.96164224880133,-36.3927347879548
,146.0636925832766,-36.5821126242932
,146.83392290481868,-36.97408464885411
,144.10775024203028,-36.92464957394001
,146.11611155670968,-37.02730611071695
,146.96712418483745,-37.40999470905567
,145.37098215972688,-37.255510032903736
,146.87764436724171,-36.31894398616582
,146.41858825103324,-36.23847638870322
,145.38228470565508,-37.78635474690534
,146.6416720912066,-37.17130847669005
,146.96908096351973,-36.865995402969034
,146.75809371050175,-36.474710914659205
,146.18256756121724,-36.27511258255335
,144.29897771460563,-37.41976939747369
,142.74032166171912,-37.035345996106315
,144.388602956712,-36.70326538114588
,146.96091182544362,-37.216052289420645
,146.1287562368743,-37.789031418901615
,144.62405504667794,-37.31571638866345
,145.06980426130372,-37.3991581981376
,143.11789304767578,-36.61100555877625
,143.6548521125725,-37.36684363795892
,142.13050582730585,-36.16300335645182
,145.12339082410463,-37.76330292284953
,142.47560431032957,-36.328957502546324
,143.26468395240533,-37.07621626866815
,144.83096991091747,-37.38232402372098
,145.7940287243664,-37.2694943730061
,143.69974163926491,-36.71128684792784
,146.5102808772359,-37.47388321531851
,144.87002995404214,-36.40554094540169
,146.33665925634372,-36.46871183469911
,145.49657853402547,-37.44888544184857
,144.65827655669605,-36.40381371442469
,143.03368978674376,-36.10296727843873
,143.49682793682138,-36.30597021040915
,146.20088964033206,-36.162263553555185
,143.38033819742876,-36.11996683195915
,146.33815914535123,-37.59978975441529
,144.18685324291698,-36.38158753646902
,145.66157672619448,-37.320365987832446
,145.0542330805352,-36.05160678472478
,142.56060091681044,-37.440942685703284
,142.90278504346833,-37.55913762557935
,146.04754539376808,-36.15306116952748
,144.08962182910352,-37.83095864126191
,143.8676574545806,-37.06338995429453
,145.40049006729882,-37.02849598140005
,146.3378555604467,-36.05377383934803
,143.41950468251113,-37.41002215569255
,146.01621322152815,-37.53825937719142
,144.94400255875348,-36.661063120467574
,142.1362257229585,-37.00902393520608
,144.80711540805842,-37.107985545377076
,145.6221601872632,-36.947821473454276
,142.74148751821593,-36.18040849206421
,143.8270215254511,-36.052888442976275
,145.46145036999974,-37.34501381182173
,142.88926768084173,-36.97200862459125
,146.77311691464143,-36.97597655891414
,144.05873018982666,-36.66047875656443
,143.24573409701807,-36.88362383070298
,144.65296086738567,-36.68014857985863
,146.93864104176492,-36.47338566578131
,142.49624871305002,-37.882202688653756
,145.3425302869081,-36.89935855435286
,146.0040445802765,-36.83990998840526
,145.59469409144697,-36.51641261668945
,146.25417309641068,-36.31990968691574
,144.85956733599537,-36.83212104562802
,143.47407037125987,-36.22011533847181
,143.78379429231413,-37.69354804316665
,144.6259516036432,-36.90378703183563
,143.41512857962985,-36.084195985941236
,142.16480467563161,-36.57538752373306
,146.80743901392566,-37.72544141295155
,142.35407300883026,-37.123530623023484
,145.53976049283122,-36.054511008530305
,144.1055303672347,-37.062875555926745
,146.13222912728125,-37.60226481971061
,144.6917397133023,-37.235555305870875
,142.91061464614884,-36.22810684566634
,145.84170341487794,-36.063459865427255
,146.85397169620904,-37.5673026372682
,144.0467473255973,-37.221863125270524
,145.73081890563776,-36.168605081246625
,146.3381568673361,-37.475921935831124
,145.84016597975915,-37.455320376272645
,142.1333578958162,-36.92844893116786
,142.3937431104652,-36.62514119061716
,146.10424188736667,-37.240976936624904
,143.92923598688614,-36.36649431970115
,144.5366246150637,-36.8217715001085
,142.76790095069614,-37.62052145090323
,143.9288737297369,-36.895776967760526
,142.56726997968894,-36.95235490981967
,144.08438871804302,-37.21705444717403
,144.987416734366,-37.41013993497585
,145.14812662515092,-36.11094252839648
,144.9648457236377,-36.688850484909985
,146.39885267415218,-36.301020723754725
,146.54339082868918,-36.759583302388954
,143.55096808038155,-36.120698636437204
,142.63539653728873,-36.53281664165564
,146.05808410289265,-37.495617861830105
,146.60309655656172,-37.12574046627133
,145.6963398674115,-36.60952575621367
,146.94103434834867,-36.761510758059025
,143.7942263207235,-36.58771042254325
,144.24277013976385,-37.41892793823168
,142.38591815450388,-37.32922943846735
,145.76720456873298,-36.31634312539666
,144.63436760106018,-36.58971222853332
,142.88112174463726,-37.132806289852084
,146.05647284513688,-37.19905388811173
,144.57078054363978,-37.822740055820226
,143.20091687445702,-37.68597329036629
,145.19582758742052,-37.3868087043189
,145.12870681484384,-37.31604963834634
,146.21457422929868,-36.18615871281168
,146.49264341598524,-36.37583616391594
,143.3114421549845,-36.61560945225662
,142.9529387117903,-37.14396474419907
,146.91386250535322,-37.79225540612759
,144.99991033849128,-36.29653463290413
,145.75111364450922,-37.81356494969262
,145.6620822311036,-36.09870852183475
,142.64815695988497,-37.47997257202403
,145.98073669815875,-37.7885947518434
,143.94825165223048,-36.93113134324027
,142.5092108332944,-36.22339232501768
,143.7793447342291,-37.81165365223823
,142.0296063789221,-36.08934177134786
,142.85503830205195,-36.48993671715992
,143.24452259600167,-36.58776506552733
,146.2121370649226,-36.65395726364727
,142.29290204959932,-37.60280082025579
,146.16674812199923,-36.98753795876359
,144.9335957704467,-36.67215453346444
,143.3219882940042,-37.197417029790614
,143.51670937023448,-37.35147860072925
,145.8433580544158,-37.49498398647268
,145.95356839653425,-36.965413860054774
,145.42386902112946,-36.55048723120101
,144.06073978108466,-37.56553147931732
,142.85485011097433,-36.95649787353012
,143.05328925339737,-36.3905697015075
,143.1294230067329,-37.48833015355188
,142.5499186397375,-37.36687540431326
,146.61369142622212,-37.24315144215624
,146.80622077595774,-36.686679944077994
,145.20100847019475,-36.99652113667142
,146.04578274175833,-36.50479769728487
,144.47235383922265,-36.34136616973496
,146.10959334142612,-36.326383153637856
,143.8304153726072,-36.70826761934503
,146.83391651127485,-37.63863530242588
,146.66320679329138,-37.258877231237506
,146.18336656480034,-36.10781799034973
,145.88551901330538,-36.75869345261269
,143.06182955574346,-37.69868854746414
,145.74220259542764,-37.553299258697756
,144.8162889960861,-36.94023011208323
,144.07297535834508,-37.39348854137159
,144.8161393650243,-36.553150370944955
,142.25751763759556,-36.018125384442335
,142.11242334660685,-36.06990304104278
,144.39355949740062,-37.000233113675606
,143.78524515102276,-37.31328610980521
,146.99461409706308,-36.32837745222787
,143.3486072653121,-37.61627427836592
,144.20231224388354,-36.96007489368217
,144.17860317447105,-36.4120212503505
,144.88134170210253,-37.411915817219764
,143.53698734886083,-36.78374170182019
,142.12760266436916,-36.98857638893682
,143.22222911028115,-36.1386482064114
,146.47239872408304,-36.60659449476002
,145.97130608142936,-37.70572332318666
,144.68632871361794,-37.72656318550191
,144.21371344708075,-37.193557232820616
,142.71461635646597,-36.02957159641282
,146.317843893683,-36.28327177088338
,143.21962653019688,-37.06514620104482
,143.00836933721612,-37.112923445607635
,142.62537545476,-36.21977495559862
,144.0596245116517,-36.91062587968196
,146.80964040500308,-36.14793213522405
,144.31830387038232,-37.094595839839336
,144.72339963734902,-36.25107542037939
